index	sugar_PH
3990	1.7/3.43
3991	8.2/3.13
3992	1.5/3.25
3993	1.5/3.25
3994	12.9/3.29
3995	3.9/3.54
3996	17.75/2.98
3997	4.9/3.17
3998	1.6/3.15
3999	1.4/3.66
4000	2/3.09
4001	2/3.1
4002	8.2/3.12
4003	2.1/2.96
4004	1.8/3.04
4005	8.5/3.16
4006	4.45/3.17
4007	5.8/3.34
4008	13/3.1
4009	2.7/3.35
4010	7.3/3.38
4011	19.1/3.05
4012	8.8/3.47
4013	2.7/3.35
4014	7.4/3.53
4015	2.3/2.98
4016	6.85/3.38
4017	11.4/3.15
4018	0.9/3.16
4019	19.35/3.39
4020	7.9/3.05
4021	11.75/3.26
4022	7.7/3.56
4023	3/3.36
4024	7.7/3.56
4025	3/3.36
4026	1.5/3.27
4027	7.5/3.14
4028	1.5/3.27
4029	7.5/3.14
4030	8.3/3.22
4031	7.05/3.23
4032	8.4/3.21
4033	13.9/3.11
4034	17.5/3.02
4035	5.6/3.17
4036	9.4/3.17
4037	4.8/3.13
4038	9.4/3.17
4039	9.7/3.48
4040	6.3/3.14
4041	1.6/3.17
4042	14.6/3
4043	2.5/3.15
4044	14.6/3
4045	2.6/3.15
4046	2.5/3.15
4047	8.2/3.43
4048	1.5/3.36
4049	2.3/3.45
4050	10/3.28
4051	10/3.28
4052	1.6/3.38
4053	1.6/3.53
4054	16/3.3
4055	10.4/3.07
4056	7.4/3.19
4057	7.4/3.19
4058	10.4/3.07
4059	16.05/3.08
4060	16.05/3.08
4061	2.6/2.89
4062	2.5/2.89
4063	10.8/3.47
4064	1.2/3.08
4065	12.1/2.98
4066	11.95/2.98
4067	1.7/3.2
4068	0.8/3.25
4069	1.4/3.21
4070	1.3/3.1
4071	6.3/3.54
4072	10.3/3.13
4073	15.55/3.11
4074	1.5/3.32
4075	1.5/3.22
4076	1.4/3.08
4077	1.5/3.32
4078	7.9/3.19
4079	13/3.37
4080	1/3.24
4081	4.85/3.1
4082	7.1/3.19
4083	7.9/3.19
4084	7.5/3.17
4085	7.6/3.1
4086	10.3/3.02
4087	1.7/2.97
4088	1.7/2.97
4089	19.95/3.19
4090	7.7/3.33
4091	5.3/3.21
4092	19.95/3.19
4093	12.7/3.16
4094	12.7/3.16
4095	1.5/3.19
4096	11.3/3.11
4097	18.1/3.27
4098	18.1/3.27
4099	7/3.32
4100	18.1/3.27
4101	6.4/3.14
4102	1.4/3.17
4103	1.4/3.17
4104	3.1/3.21
4105	14.1/3.2
4106	7.7/3.22
4107	5.2/3.35
4108	11.6/3.33
4109	10.4/3.12
4110	7.5/3.26
4111	11.2/3.19
4112	0.8/3.28
4113	1.4/3.07
4114	4.7/3.36
4115	3.1/3.02
4116	4/3.27
4117	11.3/3.14
4118	3.1/3.02
4119	8.1/3.24
4120	14.8/3.18
4121	1.4/3.36
4122	8.1/3.17
4123	3.5/3.22
4124	14.8/3.18
4125	8.1/3.17
4126	1.4/3.36
4127	1.5/3.27
4128	1.5/3.38
4129	12.8/3.24
4130	1.6/3.38
4131	7.1/3.16
4132	7.1/3.16
4133	11.2/3.21
4134	1.7/3.17
4135	6.7/3.08
4136	17.3/3.15
4137	8.6/3.28
4138	8.6/3.28
4139	1.5/3.41
4140	12.1/3.13
4141	6.7/3.08
4142	10.7/3.13
4143	17.3/3.15
4144	1.8/3.24
4145	1.4/3.25
4146	7.5/3.32
4147	4.8/3.21
4148	7.1/3.2
4149	16.9/3.09
4150	4.8/3.21
4151	7.1/3.2
4152	11.3/3.07
4153	1.1/3.13
4154	1.2/3.14
4155	1.1/3.13
4156	12.9/3
4157	1.2/3.14
4158	1.1/3.13
4159	1.2/3.2
4160	2.3/3.06
4161	10/3.08
4162	2.3/3.06
4163	1.2/3.2
4164	1.4/2.95
4165	14.9/3.13
4166	1.8/3.15
4167	1.8/3.34
4168	7/3.16
4169	8.6/3.33
4170	1.8/3.34
4171	1.1/3.23
4172	1.3/3.46
4173	4.9/3.15
4174	1.9/3.18
4175	10.4/3.04
4176	10/3.18
4177	8.6/3.18
4178	1.7/3.4
4179	1.7/3.1
4180	18.95/3.2
4181	12.8/3
4182	12.8/3
4183	12.8/3
4184	12.8/3
4185	12.8/3
4186	12.8/3
4187	0.7/3.22
4188	12.8/3
4189	1.4/3.2
4190	13.3/3.34
4191	8.5/3.46
4192	1.5/3.2
4193	11.7/3.22
4194	5/3.48
4195	1.2/3.24
4196	2.1/3.23
4197	1.4/3.18
4198	2.1/3.23
4199	16/3.34
4200	1.1/3.18
4201	15.3/3.31
4202	1.4/3.18
4203	2.8/3.31
4204	2.8/3.31
4205	0.9/3.2
4206	2.5/3.48
4207	8.1/3.13
4208	8.2/3.12
4209	0.9/3.2
4210	11.1/3.18
4211	7.8/3.19
4212	2.8/3.31
4213	10.1/3.07
4214	3.2/3.39
4215	14.2/3.28
4216	14.2/3.28
4217	14.2/3.28
4218	2.9/3.22
4219	6/3.1
4220	20.4/3.14
4221	10.1/3.07
4222	2.9/3.22
4223	14.2/3.28
4224	3.2/3.39
4225	0.95/3.34
4226	1.7/3.44
4227	1.7/3.37
4228	9/3.47
4229	1.3/3.56
4230	1.4/3.3
4231	2.4/3.26
4232	16/3.13
4233	11.4/3.2
4234	14.35/2.96
4235	2.1/3.1
4236	11.4/3.2
4237	14.35/2.96
4238	1.1/3.28
4239	1.1/3.05
4240	1.2/3.14
4241	15.8/3.24
4242	5.2/3.17
4243	5.2/3.22
4244	9.6/3.15
4245	5.2/3.33
4246	1.2/3.7
4247	0.8/3.24
4248	14.45/3.33
4249	9.6/3.15
4250	6.9/3.11
4251	3.4/3.18
4252	2.3/3.06
4253	11/3.14
4254	5.95/3.4
4255	5.1/3.23
4256	5.4/3.19
4257	1.2/3.27
4258	12.6/3.26
4259	1/3.24
4260	6.6/3.11
4261	1.5/3.19
4262	1/3.04
4263	1.1/2.98
4264	6.6/3.32
4265	8.2/3.39
4266	2/3.4
4267	1.4/3.2
4268	2/3
4269	7.5/3.2
4270	2/3.4
4271	2/3.41
4272	13.3/3.2
4273	2.85/3.19
4274	5.6/2.93
4275	5.6/2.92
4276	1/3.06
4277	3.2/3.18
4278	1/3.13
4279	7.1/3.2
4280	2.4/3.03
4281	11.2/2.99
4282	9.5/3.1
4283	1/3.13
4284	1.8/3.37
4285	2.6/3.11
4286	2.4/3.03
4287	8/3.21
4288	11.2/2.99
4289	7.1/3.2
4290	3.3/3.18
4291	10.3/3.2
4292	1.2/3.05
4293	1.6/3.3
4294	10.3/3.2
4295	9.65/3.28
4296	16.4/3.02
4297	1.5/3.18
4298	1.2/3.05
4299	3.3/3.18
4300	5/3.26
4301	16.3/3.26
4302	16.3/3.26
4303	16.3/3.26
4304	6.5/3.19
4305	6.4/3.19
4306	10.2/3.16
4307	16.3/3.26
4308	7.4/3.22
4309	13.7/3.22
4310	13.7/3.22
4311	1.3/3.74
4312	7.4/3.24
4313	7.4/3.22
4314	7.45/3.2
4315	7.2/3.14
4316	13.7/3.22
4317	10.4/3.2
4318	1.1/3.24
4319	6.5/3.03
4320	4.6/3.15
4321	13.9/2.99
4322	5.2/3.22
4323	1.7/3.45
4324	6.5/3.03
4325	16.4/3.22
4326	3.6/3.41
4327	1.5/3.06
4328	12.4/3.16
4329	1.7/3.27
4330	6.2/3.18
4331	6.2/3.09
4332	2.6/3.09
4333	1.7/3.27
4334	9.3/3.13
4335	12.4/3.16
4336	1.5/3.06
4337	9.1/3.16
4338	12/3.19
4339	4.8/3.08
4340	12.3/3.16
4341	12/3.19
4342	2.7/3.26
4343	3.6/3.08
4344	3.6/3.08
4345	4.3/3.26
4346	1.8/2.99
4347	11.8/3.1
4348	1.8/3.38
4349	11.8/3.1
4350	1.8/3.38
4351	1.4/3.19
4352	6.6/3.18
4353	1.55/3.37
4354	0.7/3.13
4355	6.4/3.42
4356	11.8/3.17
4357	4.3/3.36
4358	5.1/3.36
4359	5.8/3.24
4360	5.9/3.25
4361	1.3/3.14
4362	1.4/3.24
4363	1.2/3.18
4364	7.4/3.12
4365	10.8/3.18
4366	1.8/2.93
4367	7.4/3.12
4368	1.2/3.18
4369	1.4/3.24
4370	14.4/3.26
4371	1.7/3.8
4372	3.6/3.31
4373	3.6/3.08
4374	10.05/3.09
4375	10.05/3.09
4376	10.5/3.09
4377	1.9/3.29
4378	3.6/3.08
4379	1.65/3.11
4380	1.9/3.4
4381	65.8/3.39
4382	6.85/3.31
4383	7.4/3.31
4384	7.4/3.31
4385	20.2/3.17
4386	11/3.05
4387	20.2/3.17
4388	6.2/3.12
4389	6.2/3.11
4390	6.85/3.31
4391	8/3.22
4392	8.2/3.2
4393	2.2/3.22
4394	10.1/3.07
4395	7.2/3.13
4396	2.2/3.22
4397	10.1/3.07
4398	1.6/3.19
4399	1.3/3.19
4400	8/3.22
4401	8.2/3.2
4402	5.3/3.3
4403	14/3.26
4404	7.2/3.13
4405	1.6/3.34
4406	11.8/3.03
4407	9.6/3.03
4408	6.1/3.2
4409	2.7/3.44
4410	3.6/2.99
4411	1.7/3.17
4412	1.6/3.34
4413	2.7/3.44
4414	1/3.31
4415	0.9/3.23
4416	1.6/3.19
4417	1/3.31
4418	10.6/2.91
4419	2/3.44
4420	1.2/2.99
4421	6.2/3.5
4422	9.2/3.22
4423	5/3.06
4424	6.3/3.18
4425	3.3/3.16
4426	8/3.23
4427	1.2/3.38
4428	1.2/3.38
4429	16.2/3.17
4430	11.6/3.22
4431	7.2/3.12
4432	1.1/3.17
4433	3.4/3.21
4434	1.4/3.28
4435	3.3/3.16
4436	8/3.23
4437	9.3/3.21
4438	2.3/3.1
4439	0.9/3.14
4440	3.5/3.18
4441	1.7/3.29
4442	1.3/3.2
4443	1.3/3.2
4444	5.6/3.1
4445	7.4/3.15
4446	2.3/3.1
4447	1/3.5
4448	1.5/3.16
4449	10/3.02
4450	14.9/3.03
4451	9.3/3.04
4452	1/3.08
4453	1/3.57
4454	5.9/3.15
4455	5/3.25
4456	1.25/3.51
4457	3.9/3.24
4458	5/3.25
4459	0.8/3.24
4460	1/3.11
4461	5.9/3.15
4462	1.6/3.57
4463	1.3/3.18
4464	1/3.57
4465	1.1/3.36
4466	1.25/3.51
4467	1.4/3.15
4468	1.2/3.05
4469	5/3.14
4470	1.4/3.15
4471	1.7/3.09
4472	1.8/3.65
4473	1.6/3.23
4474	1.5/3.24
4475	1.7/3.09
4476	13.9/3.21
4477	5.9/2.97
4478	2.1/3.37
4479	1.1/3.18
4480	6.7/2.93
4481	2.7/2.99
4482	6.7/3.2
4483	3.95/3.23
4484	7.75/3.12
4485	10.6/3.15
4486	1.6/3.13
4487	2.5/3.31
4488	0.7/3.04
4489	11.1/2.95
4490	5.15/3.19
4491	4.7/3.16
4492	9.7/3.23
4493	1.7/3.33
4494	1.4/3.15
4495	2/3.58
4496	7.5/3.37
4497	9.7/3.23
4498	0.8/2.99
4499	13.1/3.31
4500	1.1/3.4
4501	2.2/3.27
4502	8.9/3.27
4503	1.1/3.31
4504	0.9/3.31
4505	1.7/3.1
4506	6.9/3.2
4507	1.1/3.31
4508	1/3.24
4509	1/3.23
4510	7.6/3.22
4511	8.9/3.27
4512	2.2/3.27
4513	1.2/3.03
4514	1/3.03
4515	1/3.03
4516	3.1/3.22
4517	1.95/3.2
4518	2.2/3.06
4519	8.75/3.19
4520	11.9/3.01
4521	2.7/3.46
4522	5.45/3.13
4523	6.3/3.08
4524	14.4/3.05
4525	7.8/3.1
4526	1.6/3.3
4527	9.1/2.98
4528	9.1/2.98
4529	14.4/3.05
4530	1.3/3.22
4531	1.6/3.3
4532	11.3/3.14
4533	6.3/3.08
4534	0.7/3.3
4535	1.25/2.95
4536	0.7/3.3
4537	7.8/3.1
4538	10.3/3.19
4539	10.3/3.19
4540	7.8/3.21
4541	8.7/3.11
4542	8.3/3.17
4543	10.3/3.19
4544	7.8/3.21
4545	1.2/3.33
4546	8.3/3.36
4547	8.3/3.36
4548	6.2/3.21
4549	5/3.1
4550	1.8/3.08
4551	1.6/3.37
4552	1.8/3.08
4553	1.8/3.08
4554	2.9/3.29
4555	6/3.14
4556	0.9/2.8
4557	1.1/3.01
4558	1.6/3.37
4559	5.45/2.84
4560	14.05/3.07
4561	8/3.22
4562	13.1/3.02
4563	4.9/3.08
4564	1.3/3.77
4565	2.2/3.55
4566	14.9/3.04
4567	14.9/3.04
4568	0.95/2.93
4569	1.4/3.11
4570	0.95/2.93
4571	1.7/3.11
4572	5.6/3.12
4573	14.9/3.04
4574	7.1/3.06
4575	1.2/3.07
4576	9.6/3.18
4577	11.4/2.96
4578	11.4/2.96
4579	7.9/2.99
4580	5/3.15
4581	11.1/3.03
4582	8/3.28
4583	3.8/3.15
4584	10.55/3.07
4585	10.2/3.11
4586	10.2/3.11
4587	9.8/3.11
4588	6.3/3.15
4589	1.1/3.22
4590	4.5/3.45
4591	6.3/3.29
4592	10.9/3.11
4593	9.8/3.11
4594	9.8/3.11
4595	0.8/3.03
4596	0.8/3.11
4597	1.2/3.02
4598	1.3/3.07
4599	9.8/3.11
4600	10.2/3.11
4601	10.9/3.11
4602	6.3/3.29
4603	6.3/3.15
4604	1.2/3.16
4605	0.9/3.08
4606	1.1/3.22
4607	4.5/3.45
4608	3.7/3.36
4609	18.1/2.94
4610	1.35/3.16
4611	5.5/3.2
4612	3.1/3.14
4613	12.85/3.05
4614	19.8/3.07
4615	8.25/2.99
4616	12.85/3.05
4617	3.8/3.09
4618	6.9/3.02
4619	8.25/2.99
4620	11.7/3.02
4621	4.6/3.34
4622	4/3.06
4623	19.8/3.07
4624	12.85/3.05
4625	1.2/3.76
4626	8.9/2.99
4627	11.7/3.1
4628	6.2/3.2
4629	14.8/3.12
4630	14.8/3.12
4631	10.8/3.22
4632	1.6/3.37
4633	8.3/3.15
4634	8.4/3.15
4635	2.5/3.13
4636	3.5/3.42
4637	17.2/3.26
4638	2.1/3.02
4639	12.2/3.14
4640	11.8/3.2
4641	16.8/3.25
4642	17.2/3.26
4643	1.1/2.95
4644	14.7/3.12
4645	5.5/3.09
4646	6.1/3.19
4647	1.2/3.11
4648	1.3/3.11
4649	8.7/2.98
4650	1.7/3.53
4651	8.7/2.98
4652	10.2/2.98
4653	4.5/3.09
4654	5.9/3.2
4655	1.7/3.18
4656	1.4/3.16
4657	5.4/3.13
4658	7.9/3.17
4659	1.1/2.9
4660	7/3.19
4661	7/3.19
4662	7.6/3.08
4663	7/3.19
4664	12.3/2.95
4665	15.3/3.18
4666	12.3/2.95
4667	1.2/3.17
4668	2.3/3.16
4669	6.1/3.08
4670	7.6/3.08
4671	10.2/3.1
4672	4.1/2.92
4673	2.9/3.25
4674	8.5/3.28
4675	1.5/3.11
4676	3.1/3.05
4677	7.9/3.17
4678	3.5/2.96
4679	4.9/3.32
4680	1.1/2.9
4681	7/3.19
4682	1.2/3.46
4683	4.5/3.25
4684	2.6/3.22
4685	9.9/3.02
4686	4.5/3.25
4687	9.5/3.14
4688	1.5/2.94
4689	3.2/3.06
4690	2.6/3.22
4691	11.2/3.12
4692	3.2/3.02
4693	2.3/3.16
4694	4.9/2.85
4695	4.9/2.85
4696	1.4/3.23
4697	1.5/3.25
4698	6.7/3.36
4699	2.1/2.97
4700	4.3/2.91
4701	10.9/3.11
4702	7/3.17
4703	2.3/3.16
4704	2.5/3.15
4705	2.6/3
4706	3.2/3.02
4707	2.5/3.07
4708	14.7/3.03
4709	4.5/3.4
4710	2.2/3.1
4711	1.9/3.19
4712	1.6/3.12
4713	17.3/3.11
4714	4.2/3.24
4715	4.2/3.24
4716	2.5/3.25
4717	1.9/3.19
4718	1.4/3.08
4719	0.8/3.09
4720	8/3.16
4721	1.6/3.12
4722	1.7/3.35
4723	5.5/3.46
4724	17.3/3.11
4725	8.6/3.06
4726	6.9/3.08
4727	2.1/3.17
4728	2.2/3.69
4729	1.5/3.2
4730	2.5/3.17
4731	17.6/3.11
4732	4.2/3.24
4733	2.9/3.19
4734	4.8/3.18
4735	11.9/3.26
4736	0.9/3.5
4737	1.3/3.23
4738	6.4/3.05
4739	4.3/3.18
4740	11.9/3.26
4741	8.1/3.22
4742	1.3/3.16
4743	0.9/3.5
4744	17.2/3.23
4745	17.2/3.23
4746	17.2/3.23
4747	8.7/3.2
4748	17.2/3.23
4749	8.7/3.2
4750	7.5/3.38
4751	17.2/3.23
4752	4.6/3.03
4753	3.7/3.25
4754	2.2/3.27
4755	7.4/3.18
4756	15.1/2.87
4757	7.4/3.18
4758	4.8/3.08
4759	7.9/3.4
4760	1/3.15
4761	15.1/2.87
4762	7.4/3.18
4763	4.8/3.08
4764	4.6/3.06
4765	1.4/3.24
4766	6.2/3.25
4767	6.1/3.21
4768	5.1/3.05
4769	6.3/3.06
4770	0.9/3.02
4771	2.3/2.94
4772	6.6/2.97
4773	7.5/2.99
4774	8.6/3
4775	11.9/3.02
4776	2.3/2.94
4777	7.1/3.3
4778	4.3/3.1
4779	1.1/3
4780	1/3.24
4781	7.9/2.93
4782	1/3.25
4783	1/3.24
4784	1/3.14
4785	7.3/3.21
4786	1.7/3.06
4787	1.3/3.24
4788	6.4/3.11
4789	1.8/3.15
4790	1.5/3.32
4791	3.8/3.06
4792	7.9/2.93
4793	1/3.25
4794	1.2/3.26
4795	5.3/3.14
4796	9.1/2.97
4797	6.5/2.96
4798	9.1/2.97
4799	6.3/3.18
4800	5.1/3.14
4801	6.5/2.96
4802	2.4/3.22
4803	9.1/2.97
4804	7.5/3.33
4805	5/3.11
4806	6.75/3.15
4807	1.2/3.09
4808	1.6/3.53
4809	16.05/3.11
4810	5/3.13
4811	12.4/3.04
4812	0.95/3.25
4813	4.6/3.01
4814	1.7/3.34
4815	1/3.19
4816	1.3/2.97
4817	5/3.13
4818	2.5/3
4819	2.6/3.27
4820	2.1/2.93
4821	12.75/3.1
4822	1.1/3.01
4823	12.4/3.04
4824	3.7/3.22
4825	2.65/3.11
4826	2.5/3.34
4827	8.2/3.11
4828	7.3/3.12
4829	1.1/3.48
4830	6.6/2.96
4831	7/2.98
4832	14.5/3.14
4833	11.8/3.18
4834	3/3.26
4835	3.7/3.22
4836	6/3.11
4837	4.6/3.18
4838	2.5/3.09
4839	3.3/3.1
4840	1/3.18
4841	1.1/3.1
4842	1.4/3.31
4843	3.3/3.1
4844	8.55/3.19
4845	2.5/3.09
4846	6.7/3.18
4847	3.8/3.04
4848	4.5/3.18
4849	4.6/3.18
4850	4.2/3.06
4851	11.3/3.08
4852	5.5/3.06
4853	4.2/3.3
4854	2.2/3.03
4855	14.5/3.1
4856	14.5/3.1
4857	14.5/3.1
4858	14.5/3.1
4859	14.5/3.1
4860	14.5/3.1
4861	1.5/3.21
4862	18.75/3.1
4863	3.6/3.22
4864	1.4/3.34
4865	5.1/3.42
4866	10.5/3.11
4867	2/3.21
4868	2.6/3.32
4869	9.2/3.31
4870	1.8/3.1
4871	5.7/3.28
4872	2.4/3.08
4873	1.9/3.32
4874	1.4/3.45
4875	0.9/3.14
4876	4.6/3.23
4877	1.4/3.23
4878	9.2/3.31
4879	1.4/3.06
4880	1.8/3.1
4881	2.3/3.13
4882	2.3/3.07
4883	4.4/2.93
4884	6.4/2.91
4885	2.9/3.07
4886	2.8/3.06
4887	2.9/3.07
4888	4.4/2.93
4889	8.2/3.14
4890	1/3.08
4891	2.9/3.17
4892	7/3.14
4893	1.8/2.91
4894	1.5/3.38
4895	7/3.14
4896	8.2/3.14
4897	7.6/3.17
4898	2.3/3.34
4899	8.7/3
4900	1/3.08
4901	2.9/3.17
4902	6.7/3.13
4903	5/3.27
4904	1.9/3.29
4905	2/3.04
4906	1.9/3.29
4907	8.5/2.9
4908	12.6/3.2
4909	5.2/3.16
4910	2.1/3.22
4911	1.1/3.54
4912	1.3/3.08
4913	1.1/3.1
4914	9.2/3.23
4915	1.2/3.09
4916	1.1/3.16
4917	8.3/3.24
4918	1.8/3.19
4919	1.4/3.5
4920	15.7/3.06
4921	4.35/3.29
4922	1.8/3.48
4923	1.6/3.14
4924	2/3.16
4925	5/3.12
4926	1.8/3.15
4927	1.3/3.43
4928	1/3.3
4929	1.4/3.02
4930	8.1/3.11
4931	8.6/3.08
4932	3.7/3.23
4933	5.7/3.18
4934	2.35/3.05
4935	13.65/3
4936	13.65/3
4937	13.65/3
4938	15.2/3.17
4939	4.6/3.08
4940	1.2/3.32
4941	4.6/3.08
4942	6.65/3.18
4943	13.55/3
4944	13.65/3
4945	9.8/3.13
4946	10.3/3.12
4947	6.7/3.15
4948	15.2/3.17
4949	9.9/3.34
4950	7.2/3.08
4951	1.1/3.22
4952	8.3/2.96
4953	11.25/3.02
4954	12.8/3.31
4955	9.65/3.18
4956	12.6/3.19
4957	12.2/3.17
4958	8.3/2.96
4959	11.25/3.02
4960	1.3/3.05
4961	9.9/3.34
4962	7.2/3.08
4963	1.1/3.22
4964	1.1/3.14
4965	4.8/2.98
4966	1.1/2.97
4967	1.4/3.08
4968	1.7/3.13
4969	10.6/3.05
4970	1.4/3.08
4971	1.1/2.97
4972	5.55/3.47
4973	2.1/2.98
4974	1.7/3.32
4975	9/3.25
4976	1.7/3.13
4977	1.8/3
4978	4.7/3.16
4979	11.3/3.01
4980	3.6/3.28
4981	6.9/3.1
4982	3.6/3.28
4983	4.9/3.38
4984	6.95/3.25
4985	1.9/3.06
4986	4.7/3.16
4987	11.3/3.01
4988	1.8/2.95
4989	11.3/3.13
4990	8.2/3
4991	8.3/2.99
4992	9.55/2.98
4993	8.4/2.93
4994	7.8/3.2
4995	7.8/3.2
4996	10.2/3.1
4997	5.5/3.19
4998	7.8/3.39
4999	7.4/3.25
5000	3.3/3.12
5001	5/2.94
5002	3.3/3.12
5003	5/2.87
5004	1.3/3.21
5005	1.2/3.19
5006	7.4/3.25
5007	7.8/3.39
5008	9.9/3.12
5009	0.7/3.37
5010	4.6/3.15
5011	5.6/3.05
5012	9.5/3.11
5013	14.8/2.95
5014	4.6/3.15
5015	2.1/3.39
5016	11.6/3.1
5017	1.2/3.16
5018	11.6/3.1
5019	2.1/3.39
5020	20.15/3.01
5021	4.7/3.24
5022	4.3/2.98
5023	14.5/3.35
5024	4.9/3.36
5025	14.55/3.34
5026	14.55/3.34
5027	10.05/3.33
5028	4.9/3.36
5029	14.5/3.35
5030	14.55/3.34
5031	15.25/3.34
5032	3.15/3.24
5033	1.3/3.05
5034	5.2/2.95
5035	1.1/3.25
5036	7.1/3.1
5037	8.8/3.22
5038	18.5/3.11
5039	8.8/3.22
5040	1.4/3.16
5041	1.2/3.18
5042	5/3.1
5043	1.6/3.24
5044	18.75/3.11
5045	6/3.19
5046	9.4/3.15
5047	9.7/3.12
5048	4.75/3.29
5049	6/3.19
5050	5.35/2.93
5051	5.35/2.93
5052	6.8/3.23
5053	6.9/3.25
5054	1.4/3.26
5055	0.9/2.9
5056	1.2/3.06
5057	1.3/3.41
5058	2.6/3.36
5059	12/2.99
5060	9.85/2.98
5061	3.85/3.04
5062	2/3.24
5063	1.6/3.26
5064	7.8/3.12
5065	1.9/3.25
5066	2/3.24
5067	10.3/3.04
5068	1.1/3.23
5069	12/2.99
5070	3.85/3.04
5071	9.85/2.98
5072	2/3.3
5073	4/3.2
5074	1.1/3.05
5075	10.4/3.31
5076	6.1/3.04
5077	1.8/3.05
5078	10.4/3.31
5079	4.7/3.22
5080	4/3.2
5081	1.1/3.26
5082	6.4/3.22
5083	8.15/3.06
5084	6.1/3.04
5085	4.8/3.11
5086	1.2/3.07
5087	1.1/3.05
5088	1.4/3.03
5089	7.4/3.04
5090	1.8/3.05
5091	1/3.09
5092	15.5/3.19
5093	15.5/3.19
5094	8.4/3.34
5095	2.4/3.14
5096	3.95/3.3
5097	19.95/3.29
5098	2/3.38
5099	3/3.31
5100	15.5/3.19
5101	8.4/3.34
5102	14.3/3.14
5103	4.2/3.18
5104	1.4/3.33
5105	3/3.38
5106	4.9/3.36
5107	2.4/3.19
5108	14.3/3.14
5109	10.7/3.17
5110	11/2.98
5111	1.4/3.18
5112	1.2/3.49
5113	12.9/2.99
5114	10.8/2.93
5115	1.3/3.08
5116	2/3.25
5117	1.8/3.08
5118	1.2/3.19
5119	7.5/3.23
5120	9.7/3.05
5121	3.8/3.31
5122	7.2/3.2
5123	9.7/3.05
5124	6.3/3.37
5125	6.3/3.37
5126	0.8/3.01
5127	8.6/3.11
5128	6.3/3.09
5129	3.1/3.26
5130	7.2/3.14
5131	7.1/3.15
5132	6.4/3.1
5133	14.7/3.14
5134	7.2/3.14
5135	7.1/3.15
5136	1.9/3.1
5137	1.2/3.23
5138	4.8/3.17
5139	1.2/3.03
5140	3.4/2.98
5141	4.3/3.16
5142	8.5/3.2
5143	1.8/3.41
5144	1.8/3.41
5145	19.5/3.1
5146	8.5/3.2
5147	19.9/3.1
5148	8.3/3.22
5149	1.8/3.41
5150	1.1/3.04
5151	16.65/3.24
5152	16.65/3.24
5153	16.65/3.24
5154	0.9/2.92
5155	6.1/3.06
5156	10.2/3.66
5157	0.9/2.92
5158	16.65/3.24
5159	3.85/3.01
5160	4.4/3.11
5161	4.5/2.86
5162	3.2/3.01
5163	4.5/2.86
5164	4.4/3.11
5165	9.7/2.99
5166	4.2/3
5167	4.2/3.12
5168	1.1/3.07
5169	9.7/2.99
5170	4.2/3.12
5171	5.6/3.32
5172	4.2/3
5173	1.6/3.15
5174	1.6/3.18
5175	1.1/3.15
5176	14.6/3.14
5177	2.6/3.04
5178	1.2/3.1
5179	7.25/2.94
5180	6.55/2.92
5181	7/3.14
5182	1.5/3.3
5183	1.4/3.26
5184	7.25/2.94
5185	1/3.16
5186	4.2/3.35
5187	17.5/2.85
5188	17.5/2.85
5189	17.5/2.85
5190	1.5/3.18
5191	1.3/3.31
5192	3.9/3.35
5193	4.2/3.35
5194	7.6/3.12
5195	1/3.12
5196	1.1/3
5197	11.8/3.18
5198	1.4/3.59
5199	9.7/3.3
5200	12.9/3.2
5201	1.6/3.35
5202	7.2/3.35
5203	7.1/3.15
5204	1.9/2.93
5205	8.8/3.04
5206	7.2/3.11
5207	1.4/3.27
5208	14.3/2.91
5209	14.3/2.91
5210	8.8/3.04
5211	1.4/3.27
5212	1.8/3.27
5213	14.3/2.91
5214	7.2/3.11
5215	1.2/2.96
5216	11.8/3
5217	0.9/3.21
5218	12.6/3.04
5219	26.05/3.06
5220	4.7/3.07
5221	12.6/3.04
5222	1.2/2.96
5223	26.05/3.06
5224	6.1/3.19
5225	11.8/3
5226	0.9/3.21
5227	5.6/3.24
5228	5.3/3.24
5229	5.7/3.24
5230	8/3.06
5231	8/3.06
5232	17.6/3.2
5233	8/3.06
5234	8.8/3.08
5235	1.5/3.29
5236	1.4/3.25
5237	4.8/3.12
5238	2.4/3.24
5239	3.7/3.12
5240	4.9/3.12
5241	5.7/3.16
5242	5.7/3.16
5243	4.9/3.12
5244	2/3.12
5245	5.1/3.16
5246	4.5/2.97
5247	3.2/2.9
5248	6.65/2.9
5249	1.6/3.26
5250	4/2.92
5251	17.75/3.13
5252	1.4/3.27
5253	17.75/3.13
5254	7.2/3.42
5255	5.7/3.11
5256	8.5/3.16
5257	11.4/3.03
5258	5.4/3.33
5259	2.7/3.2
5260	4.3/3.16
5261	1.2/3.5
5262	1.8/3.42
5263	1.3/3.16
5264	5.7/3.27
5265	2.7/3.2
5266	11.7/3.02
5267	4.3/3.16
5268	11/3.07
5269	1.6/3.41
5270	11.6/3.14
5271	6.2/3.03
5272	1.8/2.96
5273	1.2/3.31
5274	1/3.32
5275	2.4/3.25
5276	1.2/3.31
5277	8.2/3.28
5278	18.8/3.1
5279	9.6/3.04
5280	12.9/3.24
5281	9.2/3.06
5282	1.2/3.11
5283	12.9/3.24
5284	8/3.13
5285	12.9/3.24
5286	1.6/3.09
5287	12/3.15
5288	2.5/3.32
