index	alcohol	class
4914	9.1	1
4915	12.7	1
4916	12	1
4917	11.2	1
4918	12.4	1
4919	10.4	1
4920	10.4	1
4921	12.7	1
4922	12.5	1
4923	12	1
4924	11.6	1
4925	12.6	1
4926	10.2	1
4927	10.4	1
4928	11.5	1
4929	11	1
4930	10.1	1
4931	10.5	1
4932	12.1	1
4933	9.9	1
4934	11.4	1
4935	9.5	1
4936	9.5	1
4937	9.5	1
4938	10.9	1
4939	9.5	1
4940	12.6	1
4941	9.5	1
4942	11.1	1
4943	9.5	1
4944	9.5	1
4945	10.6	1
4946	10.6	1
4947	10.8	1
4948	10.9	1
4949	9.9	1
4950	11.3	1
4951	12.6	1
4952	12.5	1
4953	12.4	1
4954	11.8	1
4955	12.2	1
4956	10.7	1
4957	11.3	1
4958	12.5	1
4959	12.4	1
4960	11.3	1
4961	9.9	1
4962	11.3	1
4963	12.6	1
4964	11.5	1
4965	12.3	1
4966	12.2	1
4967	13.2	1
4968	10.2	1
4969	11.5	1
4970	13.2	1
4971	12.2	1
4972	11	1
4973	13.2	1
4974	9.5	1
4975	10.2	1
4976	10.2	1
4977	11.4	1
4978	12.5	1
4979	9.2	1
4980	12.1	1
4981	10.7	1
4982	12.1	1
4983	11.2	1
4984	10.6	1
4985	11.8	1
4986	12.5	1
4987	9.2	1
4988	12.6	1
4989	12.8	1
4990	12.3	1
4991	12.3	1
4992	12.4	1
4993	12.3	1
4994	9.1	1
4995	9.1	1
4996	10.6	1
4997	10.3	1
4998	9.5	1
4999	11.1	1
5000	10.8	1
5001	11.2	1
5002	10.8	1
5003	11.4	1
5004	11.2	1
5005	10.2	1
5006	11.1	1
5007	9.5	1
5008	10.2	1
5009	11	1
5010	11.5	1
5011	9.8	1
5012	10.1	1
5013	8.8	1
5014	11.5	1
5015	12.7	1
5016	9.8	1
5017	12.9	1
5018	9.8	1
5019	12.7	1
5020	8.5	1
5021	12.7	1
5022	13.1	1
5023	9.1	1
5024	12.5	1
5025	9.1	1
5026	9.1	1
5027	11.2	1
5028	12.5	1
5029	9.1	1
5030	9.1	1
5031	9.1	1
5032	11.5	1
5033	12.9	1
5034	12.5	1
5035	12.3	1
5036	11.4	1
5037	9.4	1
5038	9.1	1
5039	9.4	1
5040	12	1
5041	11.1	1
5042	11.8	1
5043	11.4	1
5044	9.1	1
5045	12.1	1
5046	10.4	1
5047	9.2	1
5048	13	1
5049	12.1	1
5050	11.5	1
5051	11.5	1
5052	10	1
5053	11.1	1
5054	12.4	1
5055	12.2	1
5056	10.6	1
5057	11.1	1
5058	13.9	1
5059	9.2	1
5060	10.5	1
5061	11.3	1
5062	12.9	1
5063	12.9	1
5064	9.6	1
5065	12.9	1
5066	12.9	1
5067	8.8	1
5068	13.2	1
5069	9.2	1
5070	11.3	1
5071	10.5	1
5072	10.5	1
5073	12.6	1
5074	9.5	1
5075	9.8	1
5076	13.4	1
5077	11.8	1
5078	9.8	1
5079	13.1	1
5080	12.6	1
5081	10.4	1
5082	13.4	1
5083	13	1
5084	13.4	1
5085	10.2	1
5086	11.7	1
5087	9.5	1
5088	11.7	1
5089	11.4	1
5090	11.8	1
5091	11.2	1
5092	13	1
5093	13	1
5094	10.9	1
5095	11.6	1
5096	11.3	1
5097	12	1
5098	10.5	1
5099	13.1	1
5100	13	1
5101	10.9	1
5102	9.1	1
5103	13.4	1
5104	11.5	1
5105	11.2	1
5106	10.9	1
5107	13.5	1
5108	9.1	1
5109	9.9	1
5110	10.5	1
5111	11.7	1
5112	11	1
5113	13	1
5114	13.6	1
5115	12.3	1
5116	13.3	1
5117	13.7	1
5118	11.1	1
5119	13.4	1
5120	9.1	1
5121	11.3	1
5122	9.4	1
5123	9.1	1
5124	11.6	1
5125	11.6	1
5126	12.4	1
5127	9.8	1
5128	11.1	1
5129	13.1	1
5130	9.7	1
5131	9.2	1
5132	11.7	1
5133	10.6	1
5134	9.7	1
5135	9.2	1
5136	10.9	1
5137	10.1	1
5138	12.2	1
5139	12.7	1
5140	13	1
5141	11.2	1
5142	9.4	1
5143	11	1
5144	11	1
5145	9.2	1
5146	9.4	1
5147	9.2	1
5148	12.3	1
5149	11	1
5150	10	1
5151	9	1
5152	9	1
5153	9	1
5154	11.1	1
5155	9.9	1
5156	12.2	1
5157	11.1	1
5158	9	1
5159	11.8	1
5160	12.9	1
5161	9	1
5162	12.4	1
5163	9	1
5164	12.9	1
5165	11.2	1
5166	12.6	1
5167	11.5	1
5168	11.3	1
5169	11.2	1
5170	11.5	1
5171	10.5	1
5172	12.6	1
5173	11.9	1
5174	10.1	1
5175	11	1
5176	10.6	1
5177	11.3	1
5178	11.2	1
5179	11.5	1
5180	11.1	1
5181	12.8	1
5182	12.3	1
5183	10.4	1
5184	11.5	1
5185	11.7	1
5186	10.7	1
5187	9.5	1
5188	9.5	1
5189	9.5	1
5190	12	1
5191	10.8	1
5192	10.7	1
5193	10.7	1
5194	10.7	1
5195	12.1	1
5196	11.9	1
5197	10.8	1
5198	12.3	1
5199	9.4	1
5200	9.9	1
5201	10.4	1
5202	10.4	1
5203	12.6	1
5204	12.5	1
5205	9.4	1
5206	9.2	1
5207	11.2	1
5208	9.2	1
5209	9.2	1
5210	9.4	1
5211	11.2	1
5212	10.8	1
5213	9.2	1
5214	9.2	1
5215	12.5	1
5216	9.3	1
5217	11.4	1
5218	10	1
5219	10.6	1
5220	10.7	1
5221	10	1
5222	12.5	1
5223	10.6	1
5224	12.8	1
5225	9.3	1
5226	11.4	1
5227	9.5	1
5228	9.5	1
5229	9.5	1
5230	10.8	1
5231	10.8	1
5232	8.8	1
5233	10.8	1
5234	11	1
5235	12.4	1
5236	11.3	1
5237	11.2	1
5238	12.5	1
5239	10	1
5240	11	1
5241	10.5	1
5242	10.5	1
5243	11	1
5244	11.4	1
5245	11.3	1
5246	12.2	1
5247	12.6	1
5248	11.1	1
5249	12.3	1
5250	10.4	1
5251	8.8	1
5252	9.5	1
5253	8.8	1
5254	10.4	1
5255	13	1
5256	12.2	1
5257	10.5	1
5258	10.8	1
5259	13.2	1
5260	13	1
5261	10	1
5262	10.4	1
5263	12.4	1
5264	12.9	1
5265	13.2	1
5266	10.5	1
5267	13	1
5268	11.2	1
5269	12.7	1
5270	9.4	1
5271	12.9	1
5272	13	1
5273	13.6	1
5274	9.1	1
5275	10.4	1
5276	13.6	1
5277	12.2	1
5278	8.7	1
5279	10.5	1
5280	10.2	1
5281	12.5	1
5282	11.3	1
5283	10.2	1
5284	12.6	1
5285	10.2	1
5286	9.8	1
5287	10.8	1
5288	12.5	1
5289	12.5	1
5290	11.5	1
5291	11.4	1
5292	10.5	1
5293	12.6	1
5294	8.7	1
5295	11	1
5296	11.3	1
5297	10.2	1
5298	11.6	1
5299	9.8	1
5300	10.1	1
5301	9.2	1
5302	9.1	1
5303	9.1	1
5304	9.1	1
5305	9.1	1
5306	11.7	1
5307	12.6	1
5308	9	1
5309	10.1	1
5310	13.6	1
5311	9.1	1
5312	9.2	1
5313	8.8	1
5314	10	1
5315	9.1	1
5316	11.2	1
5317	9.2	1
5318	9.2	1
5319	9.5	1
5320	11.9	1
5321	9.8	1
5322	9.8	1
5323	10.8	1
5324	11.3	1
5325	12.1	1
5326	11.3	1
5327	10.8	1
5328	13.5	1
5329	10.3	1
5330	9	1
5331	11.6	1
5332	10.3	1
5333	12.5	1
5334	8.6	1
5335	13.4	1
5336	12.7	1
5337	9.2	1
5338	10.2	1
5339	9	1
5340	9	1
5341	9	1
5342	9	1
5343	9	1
5344	9	1
5345	9	1
5346	11.9	1
5347	9	1
5348	9	1
5349	11	1
5350	9	1
5351	10	1
5352	10.7	1
5353	10.7	1
5354	13.4	1
5355	11	1
5356	10	1
5357	10.7	1
5358	10.7	1
5359	11	1
5360	11	1
5361	11.1	1
5362	10.9	1
5363	11.5	1
5364	13.4	1
5365	9.4	1
5366	9.4	1
5367	9.4	1
5368	10.6	1
5369	9.4	1
5370	12	1
5371	10.2	1
5372	10.6	1
5373	13.5	1
5374	9.7	1
5375	12.2	1
5376	12.3	1
5377	12.2	1
5378	11.4	1
5379	12.7	1
5380	9.7	1
5381	10.8	1
5382	11	1
5383	9.5	1
5384	10.1	1
5385	13.2	1
5386	8.8	1
5387	9.5	1
5388	9.5	1
5389	9.5	1
5390	9.5	1
5391	9.5	1
5392	10.4	1
5393	9.9	1
5394	10	1
5395	10.1	1
5396	9.4	1
5397	9.3	1
5398	10.9	1
5399	11.4	1
5400	10.3	1
5401	11	1
5402	10.9	1
5403	10.8	1
5404	10.3	1
5405	11	1
5406	9.3	1
5407	10.2	1
5408	10.2	1
5409	10.8	1
5410	10.5	1
5411	11.1	1
5412	10.9	1
5413	11.4	1
5414	10.3	1
5415	12.9	1
5416	9.9	1
5417	11.3	1
5418	11.5	1
5419	11.5	1
5420	10.7	1
5421	10.4	1
5422	12.5	1
5423	9.5	1
5424	11.3	1
5425	13	1
5426	11.5	1
5427	11.5	1
5428	11.3	1
5429	13.2	1
5430	11.5	1
5431	9.6	1
5432	9.6	1
5433	9.7	1
5434	9.2	1
5435	8.4	1
5436	12.4	1
5437	12.4	1
5438	9.2	1
5439	8.4	1
5440	11.7	1
5441	11	1
5442	11.9	1
5443	13.2	1
5444	11.7	1
5445	9.1	1
5446	12.6	1
5447	9.1	1
5448	10.5	1
5449	10.6	1
5450	12.6	1
5451	13.7	1
5452	12	1
5453	12.5	1
5454	12.1	1
5455	11.3	1
5456	12	1
5457	10.3	1
5458	12.7	1
5459	9.2	1
5460	9.2	1
5461	9.5	1
5462	10.1	1
5463	10.1	1
5464	13	1
5465	13.1	1
5466	11	1
5467	9.2	1
5468	9.4	1
5469	9.5	1
5470	10.2	1
5471	10.1	1
5472	8.6	1
5473	9	1
5474	9.6	1
5475	9.9	1
5476	10.5	1
5477	11.4	1
5478	9.4	1
5479	11.1	1
5480	8.9	1
5481	8.9	1
5482	10.8	1
5483	12.2	1
5484	8.9	1
5485	12.5	1
5486	12.2	1
5487	12.5	1
5488	8.9	1
5489	10.8	1
5490	11.4	1
5491	10.8	1
5492	10.6	1
5493	9.2	1
5494	12.2	1
5495	12.3	1
5496	10.4	1
5497	10.4	1
5498	11	1
5499	10.6	1
5500	9.2	1
5501	13.5	1
5502	11.4	1
5503	11.5	1
5504	14	1
5505	12.5	1
5506	12.5	1
5507	12.8	1
5508	11.2	1
5509	11.2	1
5510	13.6	1
5511	9.2	1
5512	12.5	1
5513	11.1	1
5514	11.2	1
5515	14	1
5516	13.6	1
5517	9.4	1
5518	14.2	1
5519	13.2	1
5520	11.2	1
5521	10.2	1
5522	12.8	1
5523	10.1	1
5524	10.1	1
5525	10.3	1
5526	9.9	1
5527	11.5	1
5528	9	1
5529	9	1
5530	12.1	1
5531	13.3	1
5532	11.5	1
5533	11	1
5534	10.7	1
5535	9.4	1
5536	10.3	1
5537	9.3	1
5538	12	1
5539	11	1
5540	9.3	1
5541	10.1	1
5542	11.1	1
5543	9.9	1
5544	11	1
5545	11	1
5546	12.5	1
5547	12.7	1
5548	9.3	1
5549	9.3	1
5550	10.1	1
5551	8.8	1
5552	11.2	1
5553	10.8	1
5554	8.8	1
5555	11.2	1
5556	10.3	1
5557	12	1
5558	9.5	1
5559	9.5	1
5560	9.8	1
5561	9	1
5562	13	1
5563	11.8	1
5564	8.8	1
5565	11.2	1
5566	9.5	1
5567	9.4	1
5568	9.5	1
5569	10.4	1
5570	9.8	1
5571	10.4	1
5572	10.3	1
5573	9.4	1
5574	9.5	1
5575	11.9	1
5576	12.8	1
5577	13	1
5578	10.4	1
5579	10.4	1
5580	10.7	1
5581	10.7	1
5582	11.9	1
5583	10.4	1
5584	12.8	1
5585	9.9	1
5586	9.9	1
5587	9.4	1
5588	11.4	1
5589	9.9	1
5590	9.4	1
5591	9.2	1
5592	10.5	1
5593	11	1
5594	11	1
5595	12.1	1
5596	11	1
5597	12.8	1
5598	10.5	1
5599	10.5	1
5600	10.5	1
5601	9.5	1
5602	9.2	1
5603	11.1	1
5604	12.3	1
5605	11.1	1
5606	12.6	1
5607	9.5	1
5608	9.2	1
5609	10.8	1
5610	11.3	1
5611	12.8	1
5612	10.5	1
5613	9.8	1
5614	8.5	1
5615	9.3	1
5616	9.2	1
5617	11.4	1
5618	8.5	1
5619	9.3	1
5620	8.4	1
5621	9.2	1
5622	9.2	1
5623	10.4	1
5624	11.6	1
5625	12.4	1
5626	10.4	1
5627	9.3	1
5628	12.2	1
5629	11	1
5630	11.4	1
5631	9.5	1
5632	9.2	1
5633	11.1	1
5634	9.2	1
5635	11	1
5636	9.9	1
5637	9.9	1
5638	9.5	1
5639	12.4	1
5640	9.4	1
5641	9.3	1
5642	8.7	1
5643	8.7	1
5644	8.7	1
5645	8.7	1
5646	9	1
5647	10.7	1
5648	10.7	1
5649	11.3	1
5650	8.7	1
5651	11.7	1
5652	9.3	1
5653	8.7	1
5654	9	1
5655	11.7	1
5656	10.7	1
5657	11.4	1
5658	10.7	1
5659	11.3	1
5660	10	1
5661	10	1
5662	11.2	1
5663	9.7	1
5664	12.5	1
5665	12.9	1
5666	11.8	1
5667	10.6	1
5668	11.8	1
5669	10.7	1
5670	9.9	1
5671	12	1
5672	10.4	1
5673	8.5	1
5674	9.9	1
5675	9.4	1
5676	10.4	1
5677	11	1
5678	11	1
5679	10.4	1
5680	9.8	1
5681	9.4	1
5682	10.6	1
5683	10.1	1
5684	11.5	1
5685	11.4	1
5686	9.2	1
5687	9.7	1
5688	11.3	1
5689	9.6	1
5690	8.9	1
5691	10	1
5692	9.2	1
5693	9	1
5694	12.8	1
5695	9	1
5696	9.5	1
5697	10	1
5698	11	1
5699	9.2	1
5700	10.6	1
5701	10	1
5702	10	1
5703	11.7	1
5704	12.5	1
5705	11.1	1
5706	9.7	1
5707	12.3	1
5708	12.2	1
5709	11.3	1
5710	11.6	1
5711	11.3	1
5712	11.1	1
5713	11.2	1
5714	11.3	1
5715	12	1
5716	8.8	1
5717	8.8	1
5718	12	1
5719	12	1
5720	9	1
5721	9.3	1
5722	8.7	1
5723	12.8	1
5724	11.5	1
5725	10	1
5726	10	1
5727	10.3	1
5728	10.4	1
5729	13.4	1
5730	11.2	1
5731	9.1	1
5732	9.1	1
5733	10.8	1
5734	12.5	1
5735	11.3	1
5736	12.8	1
5737	9.1	1
5738	12.7	1
5739	11	1
5740	10.4	1
5741	10.4	1
5742	10.7	1
5743	10.9	1
5744	10.4	1
5745	10.4	1
5746	9.7	1
5747	11	1
5748	9.6	1
5749	13.9	1
5750	9.4	1
5751	12.5	1
5752	9.6	1
5753	9.5	1
5754	9.6	1
5755	9.5	1
5756	9.6	1
5757	8.7	1
5758	8.7	1
5759	8.7	1
5760	8.7	1
5761	8.7	1
5762	8.7	1
5763	10.4	1
5764	10.7	1
5765	12	1
5766	12.1	1
5767	13.1	1
5768	12.4	1
5769	12.6	1
5770	8.7	1
5771	12	1
5772	11.6	1
5773	9.3	1
5774	9.3	1
5775	11.1	1
5776	10.2	1
5777	10.6	1
5778	11.3	1
5779	9.4	1
5780	9.3	1
5781	11.1	1
5782	9.9	1
5783	11.8	1
5784	12.6	1
5785	9.4	1
5786	10.5	1
5787	12.3	1
5788	11.3	1
5789	9.6	1
5790	12	1
5791	11.2	1
5792	10.2	1
5793	12.4	1
5794	10.2	1
5795	13.4	1
5796	12.6	1
5797	9.8	1
5798	9.1	1
5799	12.4	1
5800	12.5	1
5801	11.7	1
5802	12.9	1
5803	10.1	1
5804	10.3	1
5805	11.7	1
5806	10.3	1
5807	10.8	1
5808	11.2	1
5809	11.8	1
5810	9.8	1
5811	10	1
5812	8.8	1
5813	10.1	1
5814	9.5	1
5815	9.5	1
5816	9.5	1
5817	9.2	1
5818	12.2	1
5819	9.5	1
5820	11.3	1
5821	12.1	1
5822	9.2	1
5823	11.2	1
5824	12.5	1
5825	10.6	1
5826	10.4	1
5827	10.1	1
5828	9.9	1
5829	11	1
5830	10	1
5831	12.7	1
5832	12.1	1
5833	10.4	1
5834	10.4	1
5835	9.2	1
5836	9.2	1
5837	10.5	1
5838	9.2	1
5839	11.9	1
5840	10.1	1
5841	11.1	1
5842	10.8	1
5843	11.8	1
5844	9.2	1
5845	9.2	1
5846	12.3	1
5847	10.1	1
5848	11.4	1
5849	10.4	1
5850	9.8	1
5851	9.9	1
5852	9.8	1
5853	11.2	1
5854	10.9	1
5855	9.2	1
5856	9.2	1
5857	12	1
5858	12.1	1
5859	12.4	1
5860	11.2	1
5861	12.7	1
5862	12.2	1
5863	12.2	1
5864	12.2	1
5865	11.2	1
5866	12.7	1
5867	12.7	1
5868	12.1	1
5869	9.4	1
5870	10.1	1
5871	9.4	1
5872	8.9	1
5873	8.9	1
5874	8.9	1
5875	8.9	1
5876	13	1
5877	10.3	1
5878	10.1	1
5879	10.5	1
5880	8.9	1
5881	10.1	1
5882	10.1	1
5883	11	1
5884	11	1
5885	11	1
5886	11	1
5887	10	1
5888	10.5	1
5889	9.7	1
5890	10.1	1
5891	9.4	1
5892	11.2	1
5893	9.4	1
5894	10.8	1
5895	9.4	1
5896	11.2	1
5897	11	1
5898	12.4	1
5899	9.4	1
5900	9.4	1
5901	9.5	1
5902	10	1
5903	12.5	1
5904	10.9	1
5905	10.5	1
5906	10.8	1
5907	11	1
5908	11.8	1
5909	12.6	1
5910	10.2	1
5911	12	1
5912	12.5	1
5913	11.5	1
5914	11.94	1
5915	12.89333333	1
5916	9.4	1
5917	12.2	1
5918	11.94	1
5919	12.89333333	1
5920	9.5	1
5921	10.6	1
5922	10.5	1
5923	11.46666667	1
5924	11.4	1
5925	9.5	1
5926	9.2	1
5927	9.5	1
5928	10.98	1
5929	9.4	1
5930	9.5	1
5931	9.2	1
5932	8.8	1
5933	8.8	1
5934	8.8	1
5935	8.8	1
5936	8.8	1
5937	8.8	1
5938	8.8	1
5939	10.4	1
5940	8.8	1
5941	10.03333333	1
5942	11.3	1
5943	10.4	1
5944	9.2	1
5945	11.1	1
5946	9.2	1
5947	11.3	1
5948	9.1	1
5949	9.4	1
5950	13.2	1
5951	12.7	1
5952	10.7	1
5953	11.43333333	1
5954	11.1	1
5955	12.7	1
5956	10.53333333	1
5957	11.6	1
5958	9.533333333	1
5959	9.8	1
5960	10.7	1
5961	12	1
5962	12.8	1
5963	9.5	1
5964	10.93333333	1
5965	9.1	1
5966	12.6	1
5967	9.5	1
5968	10.9	1
5969	10.93333333	1
5970	9.6	1
5971	9.3	1
5972	11.36666667	1
5973	12.5	1
5974	9.5	1
5975	11	1
5976	9.4	1
5977	11.33333333	1
5978	8.8	1
5979	9.4	1
5980	11.06666667	1
5981	12.2	1
5982	11	1
5983	11.33333333	1
5984	9.5	1
5985	9.5	1
5986	11	1
5987	11.2	1
5988	9.3	1
5989	10.8	1
5990	9.2	1
5991	9.4	1
5992	9.2	1
5993	10.5	1
5994	10.8	1
5995	9.4	1
5996	9.8	1
5997	9.8	1
5998	9.8	1
5999	9.4	1
6000	9.8	1
6001	12.1	1
6002	12.3	1
6003	9.733333333	1
6004	9.4	1
6005	9.4	1
6006	12.8	1
6007	11.05	1
6008	9.4	1
6009	12.8	1
6010	9.733333333	1
6011	13.1	1
6012	11.5	1
6013	13.1	1
6014	11.5	1
6015	9.1	1
6016	9.75	1
6017	10.5	1
6018	8.8	1
6019	8.8	1
6020	8.8	1
6021	8.8	1
6022	10.5	1
6023	10.5	1
6024	8.8	1
6025	9.9	1
6026	9.9	1
6027	9.9	1
6028	12.2	1
6029	10.8	1
6030	8.7	1
6031	13.2	1
6032	12.7	1
6033	9.4	1
6034	11.2	1
6035	11.33333333	1
6036	11.9	1
6037	11.35	1
6038	10.5	1
6039	9.8	1
6040	9.1	1
6041	12.4	1
6042	9.1	1
6043	9.8	1
6044	11.3	1
6045	11.3	1
6046	13.1	1
6047	12.5	1
6048	10.3	1
6049	10.7	1
6050	10.4	1
6051	9.5	1
6052	9.8	1
6053	12.5	1
6054	9.4	1
6055	9	1
6056	9	1
6057	9	1
6058	13	1
6059	9.9	1
6060	9.4	1
6061	10.6	1
6062	13.4	1
6063	12.5	1
6064	9.3	1
6065	9.3	1
6066	11	1
6067	10.3	1
6068	11.3	1
6069	10.9	1
6070	11.3	1
6071	12.1	1
6072	11.1	1
6073	9.8	1
6074	10.1	1
6075	12.4	1
6076	12.7	1
6077	9.6	1
6078	9.6	1
6079	9.1	1
6080	12.8	1
6081	9.6	1
6082	12.4	1
6083	9.55	1
6084	9.1	1
6085	12.5	1
6086	9.9	1
6087	11.2	1
6088	13	1
6089	13	1
6090	11.7	1
6091	13.1	1
6092	12	1
6093	10.55	1
6094	11.45	1
6095	10.2	1
6096	11.45	1
6097	9.3	1
6098	10.8	1
6099	12.2	1
6100	11	1
6101	10.4	1
6102	11.4	1
6103	14.05	1
6104	10.7	1
6105	10.2	1
6106	11.2	1
6107	12.33333333	1
6108	11.5	1
6109	9.5	1
6110	13.4	1
6111	12.5	1
6112	12.5	1
6113	11.2	1
6114	8.8	1
6115	11.2	1
6116	12.7	1
6117	9.8	1
6118	9.8	1
6119	11.7	1
6120	9.8	1
6121	9.6	1
6122	9.8	1
6123	9.7	1
6124	10	1
6125	11.7	1
6126	12.3	1
6127	9.8	1
6128	9	1
6129	9.1	1
6130	9.1	1
6131	9.1	1
6132	11.4	1
6133	10.5	1
6134	12.4	1
6135	9.1	1
6136	9.1	1
6137	10.1	1
6138	10.9	1
6139	11.05	1
6140	12.75	1
6141	12.7	1
6142	11.1	1
6143	11.1	1
6144	12.75	1
6145	13	1
6146	12	1
6147	11.5	1
6148	10.5	1
6149	11.1	1
6150	11.1	1
6151	11.1	1
6152	13.1	1
6153	12.75	1
6154	12.7	1
6155	9.6	1
6156	11.7	1
6157	9.7	1
6158	10.9	1
6159	10.7	1
6160	13.8	1
6161	12.15	1
6162	10.8	1
6163	10.7	1
6164	10.8	1
6165	10.8	1
6166	12	1
6167	10.8	1
6168	12.2	1
6169	9.4	1
6170	11.4	1
6171	12.5	1
6172	13.05	1
6173	12.4	1
6174	12.9	1
6175	12	1
6176	11.3	1
6177	10	1
6178	11.8	1
6179	9.4	1
6180	8.8	1
6181	11.1	1
6182	10.5	1
6183	9.3	1
6184	11.4	1
6185	11.8	1
6186	12.4	1
6187	11.6	1
6188	11.1	1
6189	12.4	1
6190	11.1	1
6191	11	1
6192	12.2	1
6193	11	1
6194	12.9	1
6195	10.9	1
6196	13.4	1
6197	10.7	1
6198	11	1
6199	11.4	1
6200	10.2	1
6201	11	1
6202	9.1	1
6203	11	1
6204	11.5	1
6205	12	1
6206	11.2	1
6207	11.2	1
6208	12.6	1
6209	11	1
6210	10.8	1
6211	10.9	1
6212	9.8	1
6213	9.8	1
6214	9.5	1
6215	11.26666667	1
6216	10.8	1
6217	13.4	1
6218	11.3	1
6219	8.9	1
6220	11.2	1
6221	11.5	1
6222	13	1
6223	12.6	1
6224	13.1	1
6225	11.2	1
6226	11.7	1
6227	10.9	1
6228	10.9	1
6229	11.6	1
6230	10.4	1
6231	10.9	1
6232	11.7	1
6233	10.8	1
6234	11.2	1
6235	10	1
6236	10.56666667	1
6237	11.73333333	1
6238	10.6	1
6239	10.5	1
6240	11.75	1
6241	11.4	1
6242	12.4	1
6243	10.1	1
6244	12.3	1
6245	13.1	1
6246	10.65	1
6247	11.4	1
6248	9.3	1
6249	10.2	1
6250	10.2	1
6251	13.1	1
6252	9.6	1
6253	12.8	1
6254	10.96666667	1
6255	10.96666667	1
6256	10.96666667	1
6257	11	1
6258	13.4	1
6259	11.2	1
6260	12.4	1
6261	11.2	1
6262	12.4	1
6263	10.13333333	1
6264	10.13333333	1
6265	12.4	1
6266	9.1	1
6267	10.15	1
6268	10.15	1
6269	11.5	1
6270	8.9	1
6271	10.46666667	1
6272	10.46666667	1
6273	11.8	1
6274	11.63333333	1
6275	10.6	1
6276	9.6	1
6277	11.8	1
6278	8.9	1
6279	10.5	1
6280	10.2	1
6281	13.1	1
6282	11.8	1
6283	12.2	1
6284	11.45	1
6285	10.5	1
6286	10.2	1
6287	9	1
6288	9	1
6289	9	1
6290	9	1
6291	9.1	1
6292	8.8	1
6293	9	1
6294	9.1	1
6295	12.9	1
6296	13	1
6297	12.9	1
6298	9.2	1
6299	9.8	1
6300	9.8	1
6301	10.1	1
6302	10.1	1
6303	10.9	1
6304	9.6	1
6305	10.4	1
6306	11.8	1
6307	10.8	1
6308	10.6	1
6309	12.7	1
6310	12.2	1
6311	10.8	1
6312	10.4	1
6313	11.1	1
6314	11.8	1
6315	10	1
6316	10.8	1
6317	10.3	1
6318	9.9	1
6319	10	1
6320	12.25	1
6321	10.2	1
6322	9.4	1
6323	9.7	1
6324	10.2	1
6325	10.4	1
6326	12.2	1
6327	9.4	1
6328	10.6	1
6329	10.7	1
6330	11.85	1
6331	11.7	1
6332	11.7	1
6333	10.15	1
6334	11.63333333	1
6335	10.8	1
6336	10.8	1
6337	12.3	1
6338	12.5	1
6339	11.65	1
6340	9.6	1
6341	10.9	1
6342	10.8	1
6343	11.2	1
6344	10	1
6345	10.5	1
6346	9.1	1
6347	10.5	1
6348	9.3	1
6349	9.3	1
6350	11.2	1
6351	10.6	1
6352	12.1	1
6353	12	1
6354	9.7	1
6355	12.4	1
6356	13.6	1
6357	13.6	1
6358	11.8	1
6359	10	1
6360	10	1
6361	9.1	1
6362	11.9	1
6363	11.75	1
6364	11.4	1
6365	13	1
6366	12.4	1
6367	9.4	1
6368	9.6	1
6369	9.6	1
6370	9.6	1
6371	9.6	1
6372	9.1	1
6373	12	1
6374	11.2	1
6375	10.1	1
6376	10.3	1
6377	12.3	1
6378	10.55	1
6379	10.9	1
6380	9.7	1
6381	9.8	1
6382	8.9	1
6383	8.9	1
6384	10.2	1
6385	11.7	1
6386	12.8	1
6387	12.8	1
6388	10.2	1
6389	13.55	1
6390	11.6	1
6391	8.9	1
6392	13.8	1
6393	9.4	1
6394	9.4	1
6395	10.7	1
6396	10.7	1
6397	12.3	1
6398	10.3	1
6399	10.4	1
6400	11.6	1
6401	10.7	1
6402	12.8	1
6403	11.9	1
6404	12.1	1
6405	9.2	1
6406	9.5	1
6407	11	1
6408	10.9	1
6409	10.4	1
6410	9.1	1
6411	11.4	1
6412	11.4	1
6413	9.7	1
6414	12.4	1
6415	13.7	1
6416	10.6	1
6417	11.2	1
6418	13.13333333	1
6419	12.4	1
6420	9.7	1
6421	11	1
6422	11.3	1
6423	12	1
6424	9.2	1
6425	10.7	1
6426	10.7	1
6427	11.4	1
6428	9.2	1
6429	12.1	1
6430	11.1	1
6431	9.7	1
6432	10.7	1
6433	10.9	1
6434	12	1
6435	10.6	1
6436	9.6	1
6437	13.1	1
6438	11	1
6439	11.6	1
6440	11.95	1
6441	11.1	1
6442	11.5	1
6443	11.3	1
6444	11.9	1
6445	9.5	1
6446	12.2	1
6447	12.2	1
6448	11.1	1
6449	9.6	1
6450	11.1	1
6451	9.6	1
6452	11.4	1
6453	11.4	1
6454	12.06666667	1
6455	9	1
6456	9	1
6457	11.4	1
6458	9.6	1
6459	11	1
6460	11	1
6461	11.2	1
6462	11.55	1
6463	13.3	1
6464	9.633333333	1
6465	13.6	1
6466	11.2	1
6467	13	1
6468	10.8	1
6469	9.8	1
6470	11.45	1
6471	12.05	1
6472	9.7	1
6473	11.9	1
6474	10	1
6475	9.7	1
6476	11.6	1
6477	8.8	1
6478	9.5	1
6479	9.533333333	1
6480	9.533333333	1
6481	9.4	1
6482	10.7	1
6483	11.5	1
6484	9.6	1
6485	9.55	1
6486	12.15	1
6487	13	1
6488	9.2	1
6489	9.4	1
6490	11.8	1
6491	10.6	1
6492	9.7	1
6493	11.2	1
6494	9.6	1
6495	9.4	1
6496	12.8	1
6497	11.8	1
