일자,본사정원수,본사휴가자수,본사출장자수,본사시간외근무명령서승인건수,현본사소속재택근무자수,중식계,석식계,식사가능인원,중식결식,석식결식,중식강수여부,중식기온,중식강수량,석식강수여부,석식기온,석식강수량,확진자수,휴일전날,휴일다음날,월_1,월_2,월_3,월_4,월_5,월_6,월_7,월_8,월_9,월_10,월_11,월_12,요일_금,요일_목,요일_수,요일_월,요일_화,국분류_국,국분류_국수,국분류_스프,국분류_죽,국분류_찌개,국분류_탕,메뉴분류_기타,메뉴분류_육류,메뉴분류_조류,메뉴분류_해산물
2019-12-09,3111,190,192,819,0.0,1120.0,521.0,2729.0,1609.0,2208.0,0.0,6.5,0.0,0.0,5.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-12-10,3111,155,248,800,0.0,742.0,519.0,2708.0,1966.0,2189.0,0.0,9.4,0.0,0.0,11.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2019-12-11,3111,168,265,0,0.0,858.0,327.0,2678.0,1820.0,2351.0,0.0,14.6,0.0,0.0,10.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-12-12,3111,190,257,586,0.0,731.0,411.0,2664.0,1933.0,2253.0,0.0,7.6,0.0,0.0,3.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-12-13,3111,266,310,2,0.0,639.0,380.0,2535.0,1896.0,2155.0,0.0,5.4,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2019-12-16,3111,206,211,709,0.0,1103.0,464.0,2694.0,1591.0,2230.0,0.0,10.8,0.0,0.0,9.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-12-17,3111,155,267,613,0.0,739.0,472.0,2689.0,1950.0,2217.0,0.0,9.1,0.0,0.0,11.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-12-18,3111,169,283,3,0.0,683.0,278.0,2659.0,1976.0,2381.0,0.0,11.7,0.0,0.0,8.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-12-19,3111,165,270,591,0.0,862.0,321.0,2676.0,1814.0,2355.0,0.0,9.6,0.0,0.0,6.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2019-12-20,3111,337,261,4,0.0,481.0,353.0,2513.0,2032.0,2160.0,0.0,6.9,0.0,0.0,5.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-23,3111,343,228,131,0.0,741.0,124.0,2540.0,1799.0,2416.0,0.0,9.1,0.0,0.0,5.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-24,3111,478,216,52,0.0,462.0,221.0,2417.0,1955.0,2196.0,0.0,7.2,0.0,0.0,5.1,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-12-26,3111,538,249,151,0.0,594.0,203.0,2324.0,1730.0,2121.0,1.0,6.1,0.4,0.0,5.8,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-27,3111,706,236,1,0.0,387.0,226.0,2169.0,1782.0,1943.0,0.0,6.0,0.0,0.0,4.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-30,3111,563,192,98,0.0,652.0,132.0,2356.0,1704.0,2224.0,0.0,6.8,0.0,0.0,9.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-01-02,2821,255,133,338,0.0,985.0,362.0,2433.0,1448.0,2071.0,0.0,4.7,0.0,0.0,3.2,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-01-03,2821,321,186,3,0.0,635.0,344.0,2314.0,1679.0,1970.0,0.0,6.5,0.0,0.0,4.5,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-06,2821,119,203,424,5.0,1133.0,389.0,2494.0,1361.0,2105.0,1.0,3.5,0.3,1.0,4.4,2.9,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2020-01-07,2821,95,204,448,7.0,904.0,490.0,2515.0,1611.0,2025.0,1.0,7.0,2.8,1.0,16.1,1.9,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-01-08,2821,117,222,7,5.0,740.0,321.0,2477.0,1737.0,2156.0,0.0,8.6,0.0,0.0,5.5,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-01-09,2821,124,241,426,7.0,773.0,474.0,2449.0,1676.0,1975.0,0.0,7.4,0.0,0.0,6.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-01-10,2821,264,262,0,3.0,573.0,320.0,2292.0,1719.0,1972.0,0.0,4.6,0.0,0.0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2020-01-13,2821,141,218,526,0.0,945.0,454.0,2462.0,1517.0,2008.0,0.0,5.9,0.0,0.0,2.3,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2020-01-14,2821,96,236,388,0.0,820.0,272.0,2489.0,1669.0,2217.0,0.0,4.0,0.0,0.0,2.2,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-01-15,2821,97,235,4,0.0,633.0,350.0,2489.0,1856.0,2139.0,0.0,4.0,0.0,0.0,2.7,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-16,2821,92,244,390,0.0,761.0,457.0,2485.0,1724.0,2028.0,0.0,3.3,0.0,0.0,3.1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-17,2821,242,269,0,0.0,696.0,344.0,2310.0,1614.0,1966.0,0.0,6.3,0.0,0.0,4.7,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-20,2821,132,199,488,0.0,1075.0,439.0,2490.0,1415.0,2051.0,0.0,6.9,0.0,0.0,5.5,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-21,2821,96,237,491,0.0,868.0,478.0,2488.0,1620.0,2010.0,0.0,4.5,0.0,0.0,4.6,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-22,2821,130,232,5,0.0,782.0,354.0,2459.0,1677.0,2105.0,0.0,4.8,0.0,1.0,4.3,3.7,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2020-01-23,2821,481,141,38,0.0,685.0,117.0,2199.0,1514.0,2082.0,0.0,8.6,0.0,0.0,8.6,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2020-01-28,2821,284,143,670,0.0,1042.0,639.0,2394.0,1352.0,1755.0,0.0,10.3,0.0,0.0,10.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-01-30,2821,76,261,482,0.0,736.0,497.0,2484.0,1748.0,1987.0,0.0,8.6,0.0,0.0,8.1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-01-31,2821,183,265,0,0.0,623.0,368.0,2373.0,1750.0,2005.0,0.0,7.6,0.0,0.0,7.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-03,2872,101,208,537,1.0,1081.0,495.0,2562.0,1481.0,2067.0,0.0,7.4,0.0,0.0,6.1,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-04,2872,72,222,471,0.0,849.0,304.0,2578.0,1729.0,2274.0,0.0,3.9,0.0,0.0,4.7,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-02-05,2872,62,215,4,0.0,660.0,276.0,2595.0,1935.0,2319.0,0.0,2.1,0.0,0.0,1.7,0.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2020-02-06,2872,90,233,426,0.0,637.0,369.0,2549.0,1912.0,2180.0,0.0,0.7,0.0,0.0,2.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-02-07,2872,140,247,2,0.0,539.0,326.0,2485.0,1946.0,2159.0,0.0,6.1,0.0,0.0,7.3,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-10,2872,65,136,617,0.0,1233.0,633.0,2671.0,1438.0,2038.0,0.0,9.3,0.0,0.0,9.5,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2020-02-11,2872,52,198,748,0.0,1075.0,668.0,2622.0,1547.0,1954.0,0.0,10.4,0.0,0.0,11.3,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-02-12,2872,65,210,5,0.0,1173.0,411.0,2597.0,1424.0,2186.0,1.0,8.5,8.2,1.0,10.2,0.4,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-02-13,2872,71,249,620,0.0,834.0,575.0,2552.0,1718.0,1977.0,0.0,13.4,0.0,0.0,12.6,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2020-02-14,2872,160,273,0,0.0,776.0,436.0,2439.0,1663.0,2003.0,0.0,14.3,0.0,0.0,14.2,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2020-02-17,2872,74,196,722,0.0,1370.0,649.0,2602.0,1232.0,1953.0,0.0,1.8,0.0,0.0,-0.5,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2020-02-18,2872,47,239,666,0.0,939.0,630.0,2586.0,1647.0,1956.0,0.0,4.5,0.0,0.0,6.1,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020-02-19,2872,62,224,1,0.0,930.0,434.0,2586.0,1656.0,2152.0,0.0,7.2,0.0,0.0,9.1,0.0,34.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2020-02-20,2872,78,254,549,0.0,826.0,542.0,2540.0,1714.0,1998.0,0.0,11.3,0.0,0.0,11.1,0.0,16.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-02-21,2872,181,277,0,0.0,627.0,380.0,2414.0,1787.0,2034.0,0.0,12.0,0.0,0.0,12.2,0.0,74.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-02-24,2872,144,156,846,0.0,1282.0,767.0,2572.0,1290.0,1805.0,0.0,11.1,0.0,0.0,13.1,0.0,207.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-02-25,2872,117,158,806,0.0,1238.0,776.0,2597.0,1359.0,1821.0,1.0,8.3,4.6,1.0,8.3,0.3,130.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-02-27,2872,121,217,667,5.0,1000.0,673.0,2529.0,1529.0,1856.0,0.0,9.2,0.0,0.0,8.5,0.0,449.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2020-02-28,2872,210,234,0,7.0,750.0,414.0,2421.0,1671.0,2007.0,0.0,6.6,0.0,1.0,5.5,0.6,427.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-03-02,2950,108,133,786,14.0,1362.0,771.0,2695.0,1333.0,1924.0,0.0,10.2,0.0,0.0,11.8,0.0,686.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-03-03,2950,76,185,753,12.0,1074.0,598.0,2677.0,1603.0,2079.0,0.0,10.7,0.0,0.0,11.3,0.0,600.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-03-04,2950,74,205,1,19.0,999.0,462.0,2652.0,1653.0,2190.0,0.0,11.5,0.0,0.0,5.9,0.0,516.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-05,2950,84,232,612,15.0,989.0,630.0,2619.0,1630.0,1989.0,0.0,6.9,0.0,0.0,9.1,0.0,438.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-03-06,2950,166,251,0,12.0,642.0,379.0,2521.0,1879.0,2142.0,0.0,9.5,0.0,0.0,10.4,0.0,518.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2020-03-09,2950,91,129,784,16.0,1276.0,640.0,2714.0,1438.0,2074.0,0.0,11.1,0.0,0.0,12.3,0.0,248.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-03-10,2950,67,168,678,20.0,1019.0,575.0,2695.0,1676.0,2120.0,1.0,10.8,2.1,0.0,9.9,0.0,131.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-03-11,2950,74,197,0,23.0,967.0,487.0,2656.0,1689.0,2169.0,0.0,9.7,0.0,0.0,9.6,0.0,242.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-03-12,2950,78,243,555,17.0,804.0,614.0,2612.0,1808.0,1998.0,0.0,13.0,0.0,0.0,11.8,0.0,114.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020-03-13,2950,165,259,0,20.0,593.0,343.0,2506.0,1913.0,2163.0,0.0,14.3,0.0,0.0,14.8,0.0,110.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2020-03-16,2950,69,138,789,21.0,1284.0,630.0,2722.0,1438.0,2092.0,0.0,9.3,0.0,0.0,8.8,0.0,74.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020-03-17,2950,61,171,679,20.0,914.0,520.0,2698.0,1784.0,2178.0,0.0,14.3,0.0,0.0,16.8,0.0,84.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-03-18,2950,47,210,0,25.0,831.0,383.0,2668.0,1837.0,2285.0,0.0,16.2,0.0,0.0,14.5,0.0,93.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2020-03-19,2950,70,235,560,19.0,829.0,541.0,2626.0,1797.0,2085.0,0.0,18.1,0.0,0.0,10.8,0.0,152.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-03-20,2950,176,263,3,135.0,627.0,358.0,2376.0,1749.0,2018.0,0.0,13.7,0.0,0.0,13.6,0.0,87.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-03-23,2950,109,178,687,285.0,1110.0,651.0,2378.0,1268.0,1727.0,0.0,17.0,0.0,0.0,17.6,0.0,64.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-03-24,2950,131,137,639,303.0,1083.0,754.0,2379.0,1296.0,1625.0,0.0,15.3,0.0,0.0,13.6,0.0,76.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-03-25,2950,122,146,1,303.0,1022.0,526.0,2379.0,1357.0,1853.0,0.0,17.1,0.0,0.0,16.2,0.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-03-26,2950,133,133,584,288.0,955.0,645.0,2396.0,1441.0,1751.0,1.0,10.3,2.1,1.0,12.1,2.3,104.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-03-27,2950,254,156,0,260.0,839.0,377.0,2280.0,1441.0,1903.0,0.0,16.7,0.0,0.0,17.3,0.0,91.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-03-30,2950,230,53,627,488.0,1000.0,625.0,2179.0,1179.0,1554.0,0.0,15.7,0.0,0.0,14.5,0.0,78.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-03-31,2950,193,43,528,533.0,859.0,601.0,2181.0,1322.0,1580.0,0.0,17.3,0.0,0.0,15.8,0.0,125.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-04-01,2962,228,56,0,420.0,939.0,561.0,2258.0,1319.0,1697.0,0.0,17.8,0.0,0.0,18.1,0.0,101.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-04-02,2962,236,89,490,395.0,1009.0,645.0,2242.0,1233.0,1597.0,0.0,15.2,0.0,0.0,13.6,0.0,89.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-04-03,2962,350,149,1,340.0,802.0,318.0,2123.0,1321.0,1805.0,0.0,17.2,0.0,0.0,16.6,0.0,86.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2020-04-06,2962,206,152,713,477.0,1161.0,655.0,2127.0,966.0,1472.0,0.0,15.5,0.0,0.0,13.9,0.0,47.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-04-07,2962,164,156,698,490.0,969.0,634.0,2152.0,1183.0,1518.0,0.0,18.6,0.0,0.0,19.6,0.0,47.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-04-08,2962,159,172,1,479.0,1032.0,445.0,2152.0,1120.0,1707.0,0.0,17.2,0.0,0.0,17.6,0.0,53.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2020-04-09,2962,154,186,544,488.0,880.0,458.0,2134.0,1254.0,1676.0,0.0,15.1,0.0,0.0,15.8,0.0,39.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2020-04-10,2962,316,209,0,417.0,780.0,302.0,2020.0,1240.0,1718.0,0.0,10.0,0.0,0.0,10.6,0.0,27.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2020-04-13,2962,165,146,619,447.0,1145.0,564.0,2204.0,1059.0,1640.0,0.0,12.0,0.0,0.0,16.2,0.0,25.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2020-04-14,2962,200,176,274,485.0,879.0,453.0,2101.0,1222.0,1648.0,0.0,19.6,0.0,0.0,19.5,0.0,27.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-04-16,2962,265,182,498,447.0,947.0,500.0,2068.0,1121.0,1568.0,0.0,17.6,0.0,0.0,15.6,0.0,22.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020-04-17,2962,325,221,3,389.0,759.0,305.0,2027.0,1268.0,1722.0,1.0,10.0,4.4,1.0,11.8,0.1,22.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2020-04-20,2962,145,143,624,471.0,1089.0,594.0,2203.0,1114.0,1609.0,0.0,17.3,0.0,0.0,17.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2020-04-21,2962,126,171,700,450.0,911.0,542.0,2215.0,1304.0,1673.0,0.0,17.3,0.0,0.0,12.8,0.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020-04-22,2962,132,204,2,443.0,945.0,439.0,2183.0,1238.0,1744.0,0.0,13.4,0.0,0.0,10.6,0.0,11.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-04-23,2962,107,251,518,437.0,880.0,461.0,2167.0,1287.0,1706.0,0.0,13.3,0.0,0.0,14.0,0.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
